GEOID,Dam_Name,Other_Names,Former_Names,NID_ID,Other_Structure_ID,Federal_ID,Owner_Names,Owner_Types,Primary_Owner_Type,Number_of_Associated_Structures,Is_Associated_Structure?,Designer_Names,Non-Federal_Dam_on_Federal_Property,Primary_Purpose,Purposes,Source_Agency,State_or_Federal_Agency_ID,Latitude,Longitude,State,County,City,Distance_to_Nearest_City_Miles,River_or_Stream_Name,Congressional_District,State_Regulated_Dam,State_Jurisdictional_Dam,State_Regulatory_Agency,State_Permitting_Authority,State_Inspection_Authority,State_Enforcement_Authority,Federally_Regulated_Dam,Federal_Agency_Owners,Federal_Agency_Involvement_Funding,Federal_Agency_Involvement_Design,Federal_Agency_Involvement_Construction,Federal_Agency_Involvement_Regulatory,Federal_Agency_Involvement_Inspection,Federal_Agency_Involvement_Operation,Federal_Agency_Involvement_Other,Built_Under_the_Authority_of_the_Secretary_of_Agriculture,NRCS_Watershed_Dam_Authorization,Primary_Dam_Type,Dam_Types,Core_Types,Foundation,Dam_Height_Ft,Hydraulic_Height_Ft,Structural_Height_Ft,NID_Height_Ft,NID_Height_Category,Dam_Length_Ft,Volume_Cubic_Yards,Year_Completed,Year_Completed_Category,Years_Modified,NID_Storage_Acre-Ft,Max_Storage_Acre-Ft,Normal_Storage_Acre-Ft,Surface_Area_Acres,Drainage_Area_Sq_Miles,Max_Discharge_Cubic_Ft/Second,Spillway_Type,Spillway_Width_Ft,Number_of_Locks,Length_of_Locks_ft,Lock_Width_Ft,Length_of_Secondary_Lock_Ft,Secondary_Lock_Width_Ft,Outlet_Gate_Type,Data_Last_Updated,Last_Inspection_Date,Inspection_Frequency,Hazard_Potential_Classification,Condition_Assessment,Condition_Assessment_Date,EAP_Prepared,EAP_Last_Revision_Date,Website_URL,Operational_Status,Operational_Status_Date,Inundation_Maps_Added_to_NID?,American_Indian/Alaska_Native/Native_Hawaiian,geometry,STATEFP,COUNTYFP,TRACTCE,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
37125950303,Magnolia Pond Dam,Gary Kunce Dam,NA,NC06155,NA,NC06155,NA,Not Listed,Not Listed,0,No,NA,NA,Irrigation,Irrigation,North Carolina,MOORE-202,35.2435,-79.5749,North Carolina,Moore,NA,NA,NA,"North Carolina, Congressional District 09",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,NA,NA,0,Undetermined,NA,NA,2016,Since 2000,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,NA,NA,Significant,NA,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.5749, 35.2435)",37,125,950303,9503.03,Census Tract 9503.03,G5020,S,19460142,3161823,+35.2509251,-079.5905289
37171931002,C. L. White Dam,NA,NA,NC04263,NA,NC04263,Salem Fork Country View Farms,Private,Private,0,No,USDA NRCS,NA,Irrigation,Irrigation,North Carolina,SURRY-033,36.3662,-80.7879,North Carolina,Surry,Burch,6,Snow Creek,"North Carolina, Congressional District 05",No,No,NA,No,No,No,No,NA,NA,Natural Resources Conservation Service,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,16,22,22,Less than 25 feet,263,NA,1982,1980-1989,2008,172,172,48,10,1300,879,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2012-12-05,NA,Low,Satisfactory,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.7879, 36.3662)",37,171,931002,9310.02,Census Tract 9310.02,G5020,S,86209366,901512,+36.3902386,-080.7392563
37163970101,Matthews Dam,NA,NA,NC04141,NA,NC04141,Longhorn Investments,Private,Private,0,No,USDA NRCS,NA,Recreation,Recreation,North Carolina,SAMPS-036,35.00444,-78.16444,North Carolina,Sampson,NA,NA,Hicks Branch,"North Carolina, Congressional District 03",No,No,NA,No,No,No,No,NA,NA,Natural Resources Conservation Service,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,13,17,17,Less than 25 feet,423,NA,1987,1980-1989,NA,170,170,130,25,426,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2013-10-24,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.16444, 35.00444)",37,163,970101,9701.01,Census Tract 9701.01,G5020,S,125269743,289448,+34.9810873,-078.1894802
37007920600,Dewitt Gaddy Dam,NA,NA,NC01827,NA,NC01827,Barry F Stebbing,Private,Private,0,No,USDA NRCS,NA,Irrigation,Irrigation,North Carolina,ANSON-032,34.8323,-79.9937,North Carolina,Anson,NA,NA,Mill Creek,"North Carolina, Congressional District 08",No,No,NA,No,No,No,No,NA,NA,Natural Resources Conservation Service,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,19,22,22,Less than 25 feet,575,NA,1982,1980-1989,NA,57,57,46,6.5,95,142,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2013-03-08,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.9937, 34.8323)",37,007,920600,9206,Census Tract 9206,G5020,S,421505787,1548204,+34.8573699,-080.1191723
37167930200,Stony Mountain Lake Dam #2,NA,NA,NC01632,NA,NC01632,Rayvon Shepherd,Private,Private,0,No,NA,NA,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond;Recreation",North Carolina,STANL-033,35.3284,-80.1099,North Carolina,Stanly,River Haven,1.6,Mountain Creek,"North Carolina, Congressional District 08",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,15,20,20,Less than 25 feet,0,NA,NA,Undetermined,NA,50,50,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2017-10-03,NA,Low,Not Rated,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.1099, 35.3284)",37,167,930200,9302,Census Tract 9302,G5020,S,78324317,4526531,+35.3625354,-080.1078462
37067004012,Hendrix Dam,NA,NA,NC02470,NA,NC02470,Gordan Hendrix,Private,Private,0,No,USDA NRCS,NA,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",North Carolina,FORSY-184,36.05472,-80.39389,North Carolina,Forsyth,NA,NA,Blanket Ck-Tr,"North Carolina, Congressional District 05",No,No,NA,No,No,No,No,NA,NA,Natural Resources Conservation Service,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,20,26,26,25-50 feet,265,NA,1981,1980-1989,NA,23,23,12,1.8,38,135,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2014-04-09,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.39389, 36.05472)",37,067,004012,40.12,Census Tract 40.12,G5020,S,9436959,83019,+36.0580225,-080.3833900
37159051901,Fiber Lake Dam,Kosa Dam,NA,NC00299,NA,NC00299,"SDC 26, LLC",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,ROWAN-003,35.7079,-80.614,North Carolina,Rowan,Salisbury,8.3,Withrow Creek,"North Carolina, Congressional District 08",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,15,23,23,Less than 25 feet,375,NA,1966,1960-1969,NA,64,64,53,6,77,69,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2021-12-08,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.614, 35.7079)",37,159,051901,519.01,Census Tract 519.01,G5020,S,166152984,139949,+35.6842494,-080.6815563
37005950100,Camp Cheerio Lake Dam,NA,NA,NC01403,NA,NC01403,Young Men's Christian Association of High Point,Private,Private,0,No,USDA NRCS,NA,Recreation,Recreation,North Carolina,ALLEG-001,36.4018,-81.0141,North Carolina,Alleghany,Traphill,4,Stone Mountain Creek,"North Carolina, Congressional District 05",No,No,NA,No,No,No,No,NA,NA,Natural Resources Conservation Service,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,20,26,26,25-50 feet,263,NA,1976,1970-1979,NA,30.2,30.2,23.2,2.9,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2020-10-15,NA,Low,Not Rated,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-81.0141, 36.4018)",37,005,950100,9501,Census Tract 9501,G5020,S,238752891,1287538,+36.4788732,-081.0089677
37025041503,High Meadow Dam - Lower,NA,NA,NC05995,NA,NC05995,Elizabeth Bailey,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,CABAR-086,35.3241,-80.585,North Carolina,Cabarrus,NA,NA,UT to Rocky River,"North Carolina, Congressional District 12",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,23,25,25,25-50 feet,0,NA,NA,Undetermined,NA,42,42,38,4.2,123,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2021-12-08,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.585, 35.3241)",37,025,041503,415.03,Census Tract 415.03,G5020,S,21457455,0,+35.3238428,-080.5806243
37159051001,Carolina Stalite Company Dam,NA,NA,NC04081,NA,NC04081,Carolina Stalite Company,Private,Private,0,No,USDA NRCS,NA,Water Supply,Water Supply,North Carolina,ROWAN-054,35.5082,-80.3345,North Carolina,Rowan,NA,NA,Long Creek,"North Carolina, Congressional District 08",No,No,NA,No,No,No,No,NA,NA,Natural Resources Conservation Service,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,15,18,18,Less than 25 feet,NA,NA,NA,Undetermined,NA,121,121,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2017-09-28,NA,Low,Not Rated,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.3345, 35.5082)",37,159,051001,510.01,Census Tract 510.01,G5020,S,62650866,203829,+35.5323035,-080.4019781
37159051202,Kepley Dam,NA,NA,NC04076,NA,NC04076,Anthony B Kepley,Private,Private,0,No,NA,NA,Other,Other,North Carolina,ROWAN-032,35.6674,-80.5312,North Carolina,Rowan,NA,NA,Draft Branch,"North Carolina, Congressional District 08",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,16,25,25,25-50 feet,300,NA,NA,Undetermined,NA,25,25,25,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2021-12-08,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.5312, 35.6674)",37,159,051202,512.02,Census Tract 512.02,G5020,S,30449477,0,+35.6794290,-080.5513829
37183053112,Jackson Dam,NA,NA,NC04584,NA,NC04584,John Jackson,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,WAKE-274,35.5566,-78.8001,North Carolina,Wake,NA,NA,Kenneth Creek-Tr,"North Carolina, Congressional District 13",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,31,33,33,25-50 feet,330,NA,NA,Undetermined,NA,28,28,0,2.1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2021-10-26,NA,Low,Poor,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.8001, 35.5566)",37,183,053112,531.12,Census Tract 531.12,G5020,S,13710159,12626,+35.5648266,-078.7891242
37193960902,Hidden Creek North Dam,NA,NA,NC05947,NA,NC05947,Dwight McKinney,Private,Private,0,No,NA,NA,Fish and Wildlife Pond,Fish and Wildlife Pond;Recreation,North Carolina,WILKE-051,36.1675,-81.4771,North Carolina,Wilkes,NA,NA,UT to Left Prong Stoney Fork,"North Carolina, Congressional District 05",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,44,48,48,25-50 feet,428,NA,2009,Since 2000,NA,88,88,75,4.3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2021-11-16,NA,Low,Not Rated,NA,Yes,2009-12-15,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-81.4771, 36.1675)",37,193,960902,9609.02,Census Tract 9609.02,G5020,S,199393830,844058,+36.1342810,-081.4083554
37161961104,Burlington Mills Dam,NA,NA,NC00135,NA,NC00135,"DealFirst, Inc.",Private,Private,0,No,NA,NA,Hydroelectric,Hydroelectric,North Carolina,RUTHE-010,35.2833,-81.8014,North Carolina,Rutherford,Caroleen,0.3,Second Broad River,"North Carolina, Congressional District 10",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Concrete,Concrete;Arch,NA,NA,NA,22,26,26,25-50 feet,350,NA,1900,1900-1909,NA,15,15,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,1990-12-05,NA,Significant,NA,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-81.8014, 35.2833)",37,161,961104,9611.04,Census Tract 9611.04,G5020,S,36632232,0,+35.2887382,-081.7849282
37195000802,Edmondson Lake Dam,NA,NA,NC01413,NA,NC01413,"Edmundson Farm Properties, LLC",Private,Private,0,No,NA,NA,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",North Carolina,WILSO-013,35.68056,-77.8575,North Carolina,Wilson,Stantonsburg,5,Toisnot Swamp,"North Carolina, Congressional District 01",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,11,17,17,Less than 25 feet,250,NA,NA,Undetermined,NA,55,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2018-02-27,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-77.8575, 35.68056)",37,195,000802,8.02,Census Tract 8.02,G5020,S,41900964,186777,+35.6792683,-077.8912968
37023021203,Pritchard Pond Dam,NA,NA,NC01958,NA,NC01958,Harold D Reece,Private,Private,0,No,USDA NRCS,NA,Recreation,Recreation,North Carolina,BURKE-033,35.6039,-81.5471,North Carolina,Burke,NA,NA,UT to Jacob River,"North Carolina, Congressional District 10",No,No,NA,No,No,No,No,NA,NA,Natural Resources Conservation Service,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,11,17,17,Less than 25 feet,0,NA,NA,Undetermined,NA,18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2014-01-08,NA,Significant,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-81.5471, 35.6039)",37,023,021203,212.03,Census Tract 212.03,G5020,S,96016041,24035,+35.6503914,-081.5375599
37093970202,Hendrix Lake Dam,NA,NA,NC00048,NA,NC00048,Earl Hendrix,Private,Private,0,No,NA,NA,Irrigation,Irrigation;Recreation,North Carolina,HOKE-012,34.934,-79.279,North Carolina,Hoke,Antioch,6,Raft Swamp-Tr,"North Carolina, Congressional District 09",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,11,15,15,Less than 25 feet,630,NA,1966,1960-1969,NA,67,67,62,8,800,50,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2012-12-18,NA,Low,Satisfactory,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,Lumbee SDTSA,"c(-79.279, 34.934)",37,093,970202,9702.02,Census Tract 9702.02,G5020,S,156600147,192031,+34.9282511,-079.3032260
37051001500,Fann Lake Dam,NA,NA,NC01136,NA,NC01136,"American Dream Property Management Co., LLC",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,CUMBE-044,35.0058,-78.8868,North Carolina,Cumberland,Fayetteville,35,Cape Fear River,"North Carolina, Congressional District 07",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,18,22,22,Less than 25 feet,500,NA,1963,1960-1969,NA,104,104,86,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2010-07-01,NA,Low,Not Rated,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,Lumbee SDTSA,"c(-78.8868, 35.0058)",37,051,001500,15,Census Tract 15,G5020,S,39304958,502019,+34.9854018,-078.8832938
37141920300,Camp Kirkwood Lake Dam,NA,NA,NC01432,NA,NC01432,Wilmington Presbytery Church USA,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,PENDE-005,34.6417,-77.9275,North Carolina,Pender,Murray Town,3.2,Cape Fear River,"North Carolina, Congressional District 07",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,NA,15,15,Less than 25 feet,NA,NA,NA,Undetermined,NA,76,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,1991-02-05,NA,Low,NA,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-77.9275, 34.6417)",37,141,920300,9203,Census Tract 9203,G5020,S,236115472,605423,+34.6713171,-078.0020072
37007920301,D & J Farms Lake Dam,NA,NA,NC00507,NA,NC00507,Hyatt Family Limited Partnership,Private,Private,0,No,NA,NA,Recreation,Recreation;Water Supply,North Carolina,ANSON-022,35.121,-80.236,North Carolina,Anson,Ansonville,7.3,Cribs Creek,"North Carolina, Congressional District 08",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,20,24,24,Less than 25 feet,330,NA,1951,1950-1959,NA,67,67,56,8,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2013-05-02,NA,Low,Not Rated,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.236, 35.121)",37,007,920301,9203.01,Census Tract 9203.01,G5020,S,230721944,119355,+35.0784510,-080.2411009
37035010203,Hedrick Lake Dam,NA,NA,NC01310,NA,NC01310,Paul L Hedrick,Private,Private,0,No,NA,NA,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",North Carolina,CATAW-018,35.745,-81.2129,North Carolina,Catawba,Catawba,7,Lyle Creek,"North Carolina, Congressional District 10",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,25,30,30,25-50 feet,0,NA,NA,Undetermined,NA,18,18,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2018-10-30,NA,Low,Not Rated,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-81.2129, 35.745)",37,035,010203,102.03,Census Tract 102.03,G5020,S,19463170,133955,+35.7529032,-081.2288099
37101040205,Cattail Lake Dam,NA,NA,NC00962,NA,NC00962,A Z Thompson Family Estate,Private,Private,0,No,NA,NA,Fish and Wildlife Pond,Fish and Wildlife Pond;Recreation,North Carolina,JOHNS-007,35.677,-78.274,North Carolina,Johnston,Hares Crossroads,1,Cattail Creek,"North Carolina, Congressional District 13",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth;Concrete,NA,NA,NA,16,17,17,Less than 25 feet,125,NA,1937,1930-1939,NA,940,940,940,60,6798,82,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2017-12-14,NA,Significant,Satisfactory,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.274, 35.677)",37,101,040205,402.05,Census Tract 402.05,G5020,S,81513226,705954,+35.7140168,-078.3150263
37183054403,Robertson'S Pond Dam,NA,NA,NC00989,NA,NC00989,Wake County Attorney's Office,State,State,0,No,NA,NA,Recreation,Recreation,North Carolina,WAKE-070,35.817,-78.413,North Carolina,Wake,Wendell,5,Buffalo Creek,"North Carolina, Congressional District 02",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth;Masonry,NA,NA,NA,9,10,10,Less than 25 feet,540,NA,1900,1900-1909,NA,259,259,216,25,6700,337,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2018-02-22,NA,Significant,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.413, 35.817)",37,183,054403,544.03,Census Tract 544.03,G5020,S,33657964,298767,+35.8370013,-078.4117180
37125951200,Holly Hills Lake Dam,NA,NA,NC01559,NA,NC01559,"American Real Estate Association, Inc.",Private,Private,0,No,USDA NRCS,NA,Recreation,Recreation,North Carolina,MOORE-097,35.0824,-79.4818,North Carolina,Moore,Wagram,19,Aberdeen Creek,"North Carolina, Congressional District 09",No,No,NA,No,No,No,No,NA,NA,Natural Resources Conservation Service,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,18,22,22,Less than 25 feet,570,NA,NA,Undetermined,NA,66,66,54,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2013-10-24,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.4818, 35.0824)",37,125,951200,9512,Census Tract 9512,G5020,S,119041603,339457,+35.1033264,-079.5034713
37159050901,High Rock,High Rock Lake,NA,NC06521,NA,NC06521,Cube Yadkin Generation LLC,Private,Private,NA,No,ALUMINUM COMPANY OF AMERICA,No,Hydroelectric,Hydroelectric;Recreation;Water Supply,Federal Energy Regulatory Commission,02197-04-01,35.6007,-80.2349,North Carolina,Rowan,Badin,17,Yadkin River,"North Carolina, Congressional District 08",No,No,NA,No,No,No,Yes,NA,NA,NA,NA,Federal Energy Regulatory Commission,Federal Energy Regulatory Commission,NA,NA,No,N/A,Gravity,Gravity;Concrete,Concrete,Rock,65,72,96,96,51-100 feet,936,NA,1927,1920-1929,NA,287000,287000,248800,15180,3980,478800,Controlled,450,NA,NA,NA,NA,NA,Vertical Lift12,2023-09-25,2022-08-24,1,High,Satisfactory,2023-04-11,Yes,2022-12-07,https://www.ferc.gov/dam-safety-and-inspections,NA,2023-04-11,No,NA,"c(-80.2349, 35.6007)",37,159,050901,509.01,Census Tract 509.01,G5020,S,75166886,21179457,+35.6410039,-080.3298884
37183053724,Martin Marietta #1 Dam,NA,NA,NC04549,NA,NC04549,"Martin Marietta Materials, Inc.",Private,Private,0,No,NA,NA,Irrigation,Irrigation;Water Supply,North Carolina,WAKE-238,35.8975,-78.751,North Carolina,Wake,NA,NA,Sycamore Creek,"North Carolina, Congressional District 02",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,26,30,30,25-50 feet,400,NA,NA,Undetermined,NA,59,59,40,3.6,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2016-10-19,NA,Low,Satisfactory,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.751, 35.8975)",37,183,053724,537.24,Census Tract 537.24,G5020,S,5863373,77679,+35.8979250,-078.7499213
37157041001,Williams Lake Dam,NA,NA,NC03882,NA,NC03882,Vaughn M Williams,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,ROCKI-045,36.2818,-80.0152,North Carolina,Rockingham,NA,NA,Belews Creek,"North Carolina, Congressional District 06",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,21,26,26,25-50 feet,195,NA,1981,1980-1989,NA,31,31,24,2.9,217,300,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2014-12-04,NA,Low,Satisfactory,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.0152, 36.2818)",37,157,041001,410.01,Census Tract 410.01,G5020,S,106852593,4700454,+36.3108592,-079.9756041
37151031505,Darr Dam,NA,NA,NC03758,NA,NC03758,Helen B Darr,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,RANDO-098,35.883,-79.978,North Carolina,Randolph,NA,NA,Uwharrie River-Tr,"North Carolina, Congressional District 09",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,24,26,26,25-50 feet,370,NA,NA,Undetermined,NA,32.5,32.5,30,2.3,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2013-09-17,NA,Low,Satisfactory,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.978, 35.883)",37,151,031505,315.05,Census Tract 315.05,G5020,S,30607456,152923,+35.8570492,-079.9581482
37153970200,Wall Lagoon Upper Dam,NA,NA,NC05375,NA,NC05375,"N.G. Purvis Farms, Inc.",Private,Private,0,No,NA,NA,Other,Other,North Carolina,RICHM-048,35.07694,-79.79306,North Carolina,Richmond,NA,NA,UT to Little Mountain Creek,"North Carolina, Congressional District 08",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,29,30,30,25-50 feet,NA,NA,NA,Undetermined,NA,24,24,23.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2013-07-02,NA,Low,Not Rated,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.79306, 35.07694)",37,153,970200,9702,Census Tract 9702,G5020,S,457853644,7772947,+35.0967892,-079.8225512
37159051903,Coolemee,NA,NA,NC00186,NA,NC00186,Yadkin Inc,Private,Private,1,No,"LADSHAW 7 LADSHAW, - ENGINEERS OF SPARTANBURG, SOUTH CAROLINA",No,Hydroelectric,"Hydroelectric;Fire Protection, Stock, Or Small Fish Pond;Recreation;Water Supply",Federal Energy Regulatory Commission,11264-01-01,35.81,-80.5633,North Carolina,Rowan,Coolemee,0,South Yadkin,"North Carolina, Congressional District 08",No,No,NA,No,No,No,Yes,NA,NA,NA,NA,Federal Energy Regulatory Commission,Federal Energy Regulatory Commission,NA,NA,No,N/A,Masonry,Masonry;Stone;Gravity,Unlisted/Unknown,Rock,14,23,18,23,Less than 25 feet,500,NA,1902,1900-1909,NA,56,56,56,20,569,7794,Uncontrolled,440,NA,NA,NA,NA,NA,NA,2023-04-12,2019-09-25,3,Low,Satisfactory,2023-04-11,Not Required,2021-06-17,https://www.ferc.gov/dam-safety-and-inspections,Normal Operations,2023-04-11,No,NA,"c(-80.5633, 35.81)",37,159,051903,519.03,Census Tract 519.03,G5020,S,98061069,339091,+35.7734389,-080.5955026
37169070102,Shaffer & Joyce Dam,NA,NA,NC04203,NA,NC04203,W.R. Shaffer & R.A. Joyce,Private,Private,0,No,NA,NA,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",North Carolina,STOKE-045,36.47778,-80.04111,North Carolina,Stokes,Madison,10,Big Beaver Island Creek-Tr,"North Carolina, Congressional District 05",No,No,NA,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,17,21,21,Less than 25 feet,283,NA,NA,Undetermined,NA,50,50,40,5.9,422,410,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2015-01-06,NA,Low,Not Rated,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.04111, 36.47778)",37,169,070102,701.02,Census Tract 701.02,G5020,S,148663632,532084,+36.4819219,-080.1177073
